# Historical data for LACTEVA_001
CSV,1763616248081,535.4,1.606,BLUE,1663,2129,2410,2548,2917,2463,2635,1845,1567,1672,2042,1596,40.83,50.80,54.25,58.86,67.56,61.93,60.82,43.99,49.47,43.92,50.96,47.04,0.564,0.357,0.437,0.207,0.197,0.233,0.401,0.419,0.389,0.377,0.237,0.249,187669
CSV,1763616248081,588.0,1.764,UV,2234,2229,2472,1975,2872,2535,2256,1586,1771,2040,1753,1544,57.36,59.09,59.35,52.89,59.17,56.32,51.87,38.00,42.41,53.97,46.42,33.05,0.218,0.390,0.144,0.317,0.295,0.201,0.221,0.486,0.294,0.339,0.333,0.621,115870
CSV,1763616248081,554.9,1.665,WHITE,2419,2180,2686,2182,3245,2631,2064,1749,1658,1671,1638,1798,54.25,55.64,65.74,47.70,73.22,60.20,59.56,41.23,39.22,45.58,40.25,42.36,0.619,0.247,0.237,0.271,0.000,0.467,0.335,0.257,0.263,0.479,0.480,0.528,38283
CSV,1763616248081,442.8,1.328,WHITE,1951,2590,1968,2176,2901,1796,2247,1658,1574,1824,1737,1468,56.01,56.50,49.06,57.14,59.53,50.02,50.02,48.81,37.93,46.68,43.70,37.32,0.058,0.421,0.306,0.122,0.254,0.159,0.296,0.312,0.288,0.274,0.180,0.479,178160
CSV,1763616248082,509.1,1.527,UV,2401,2238,2576,2370,3279,2440,2316,1597,1898,1664,1614,1903,56.13,64.22,55.69,61.15,68.48,60.08,51.68,44.12,46.60,49.25,39.91,47.61,0.263,0.238,0.472,0.132,0.050,0.126,0.265,0.428,0.449,0.334,0.388,0.195,132775
CSV,1763616248082,585.6,1.757,UV,2478,2148,2356,1718,2835,2092,2232,1485,1522,1595,1537,1643,58.74,59.62,58.84,41.92,59.70,44.11,49.40,40.52,39.94,41.62,31.11,51.04,0.196,0.308,0.177,0.346,0.172,0.266,0.157,0.076,0.240,0.556,0.404,0.333,272012
CSV,1763616248082,545.0,1.635,UV,2255,2258,2292,2072,2591,2330,2184,1705,1583,1752,1947,1758,60.21,61.10,58.33,48.89,65.39,63.76,53.04,53.23,37.58,44.77,48.62,51.72,0.310,0.211,0.257,0.355,0.064,0.085,0.244,0.204,0.413,0.330,0.225,0.253,145874
CSV,1763616248082,509.0,1.527,WHITE,2069,2198,2063,1933,2792,2644,2559,1664,1740,1693,1583,1366,47.95,53.49,63.22,46.46,67.38,63.75,57.17,44.87,44.70,39.47,45.85,33.02,0.153,0.295,0.311,0.139,0.216,0.229,0.322,0.392,0.561,0.224,0.489,0.610,279521
CSV,1763616248082,503.9,1.512,UV,2386,2238,2522,2228,2820,2250,2520,1607,1579,1426,1655,1818,57.07,58.32,57.68,54.48,67.75,46.60,56.39,28.39,42.96,35.91,48.05,50.83,0.264,0.522,0.245,0.361,0.201,0.345,0.252,0.397,0.269,0.509,0.291,0.094,198204
CSV,1763616248082,450.9,1.353,UV,2243,2389,1915,1845,2470,2148,2256,1882,1611,1495,1634,1893,58.68,53.19,54.23,41.96,52.60,54.77,43.66,47.56,38.27,45.87,45.02,46.58,0.265,0.224,0.148,0.348,0.269,0.408,0.492,0.248,0.420,0.387,0.363,0.365,146961
CSV,1763616248083,622.7,1.868,UV,2251,1990,2219,2261,3078,2148,1920,1426,1823,1520,1488,1651,50.63,55.10,42.77,59.65,69.51,62.40,46.42,37.24,41.47,41.35,43.28,35.18,0.404,0.197,0.478,0.288,0.071,0.000,0.270,0.317,0.256,0.395,0.356,0.450,294018
CSV,1763616248083,581.4,1.744,WHITE,2299,2127,2494,2157,2614,2371,2008,1569,1577,1578,1497,1490,55.19,51.84,53.54,53.46,66.97,63.63,53.39,41.81,47.95,44.42,47.24,46.11,0.048,0.411,0.261,0.136,0.134,0.232,0.314,0.282,0.442,0.216,0.333,0.258,212182
CSV,1763616248083,627.2,1.881,UV,1910,1989,1633,1860,2700,2098,2380,1491,1275,1472,1464,1521,48.96,43.34,42.58,51.66,55.38,59.28,56.18,43.00,34.85,39.17,43.60,40.97,0.393,0.384,0.411,0.345,0.430,0.292,0.299,0.325,0.364,0.397,0.421,0.524,192033
CSV,1763616248083,638.1,1.914,BLUE,2266,2186,2126,2000,1891,1758,2021,1556,1540,1628,1315,1496,59.25,56.36,54.81,45.50,44.35,38.00,62.00,44.12,48.92,38.77,37.47,47.13,0.378,0.197,0.462,0.384,0.469,0.456,0.000,0.221,0.269,0.258,0.595,0.219,276256
CSV,1763616248083,701.1,2.103,BLUE,2034,2179,2231,1903,2446,2112,2011,1457,1622,1684,1498,1549,57.66,51.72,59.55,43.42,56.65,53.72,44.67,44.28,40.60,51.69,32.56,32.21,0.525,0.468,0.350,0.352,0.121,0.423,0.325,0.601,0.411,0.238,0.531,0.257,429212
CSV,1763616248083,557.7,1.673,UV,2565,2223,1922,2222,2891,1895,2375,1812,1415,1399,1489,1974,54.41,55.18,46.28,51.26,64.55,46.48,52.13,55.24,40.99,31.23,40.16,54.24,0.229,0.258,0.258,0.348,0.437,0.301,0.312,0.136,0.474,0.484,0.353,0.191,300424
CSV,1763616248083,710.1,2.130,WHITE,1689,1530,1534,1627,2107,1836,1821,1163,1419,1250,1348,1547,44.26,37.53,44.18,34.46,48.63,51.52,48.64,36.52,47.45,33.08,30.61,39.80,0.312,0.220,0.360,0.406,0.520,0.332,0.569,0.328,0.363,0.494,0.414,0.248,362717
CSV,1763616248084,589.9,1.770,UV,1908,1747,2045,2313,2336,1980,1865,1424,1458,1747,1585,1350,45.51,37.41,49.01,56.99,57.10,55.36,43.27,40.58,41.47,36.70,44.98,37.33,0.392,0.472,0.304,0.136,0.199,0.204,0.356,0.283,0.253,0.474,0.156,0.532,210695
CSV,1763616248084,612.8,1.838,BLUE,1887,2282,1928,2017,2540,1902,1861,1347,1475,1273,1571,1531,45.93,50.74,46.66,44.11,61.29,55.03,45.06,42.24,38.57,34.50,40.90,35.08,0.231,0.369,0.242,0.342,0.241,0.038,0.285,0.420,0.311,0.349,0.308,0.586,358872
CSV,1763616248084,506.8,1.520,WHITE,2275,1796,1768,2024,2018,1751,2229,1277,1361,1562,1683,1440,58.10,38.14,45.87,56.90,54.28,45.87,53.76,34.78,39.15,39.74,41.78,39.86,0.308,0.276,0.229,0.202,0.337,0.294,0.262,0.446,0.490,0.362,0.449,0.177,175126
CSV,1763616248084,624.9,1.875,UV,1684,1895,1564,1917,2279,1778,1645,1402,1205,1392,1266,1433,42.39,49.83,43.09,45.65,60.23,42.61,41.28,35.61,33.75,36.27,38.44,39.32,0.486,0.276,0.241,0.385,0.284,0.245,0.493,0.373,0.363,0.480,0.377,0.406,359011
CSV,1763616248084,725.2,2.176,UV,1648,1671,1677,1766,1868,1788,1987,1352,1250,1147,1163,1473,44.30,40.88,37.17,52.42,47.98,51.68,44.67,40.04,25.70,36.33,41.30,45.16,0.255,0.499,0.413,0.083,0.471,0.248,0.275,0.414,0.646,0.392,0.358,0.453,256609
CSV,1763616248084,584.3,1.753,WHITE,2054,2024,1730,2044,2381,1811,2346,1501,1516,1326,1549,1446,51.52,47.00,49.44,49.59,61.69,39.03,62.06,43.17,43.32,41.12,49.82,32.91,0.385,0.336,0.327,0.288,0.012,0.442,0.302,0.341,0.443,0.506,0.270,0.251,657826
CSV,1763616248085,628.7,1.886,BLUE,2061,1573,1878,1697,2650,1976,1989,1402,1795,1229,1601,1417,46.28,34.55,55.04,42.53,64.84,49.63,48.30,41.35,52.81,29.14,40.30,40.18,0.327,0.486,0.147,0.464,0.078,0.152,0.419,0.264,0.250,0.580,0.362,0.341,858180
CSV,1763616248085,750.9,2.253,UV,1455,1903,1812,1781,2345,1714,2162,1286,1424,1357,1649,1252,32.59,43.28,45.46,42.11,63.15,44.81,58.05,32.35,39.52,33.33,49.72,26.87,0.326,0.415,0.306,0.340,0.101,0.378,0.228,0.566,0.369,0.616,0.494,0.631,384423
CSV,1763616248085,708.5,2.126,BLUE,1654,1677,1807,1684,2083,1549,1975,1343,1062,1418,1374,1449,42.05,42.88,33.36,47.34,56.22,49.00,49.84,35.36,37.79,39.26,35.76,38.78,0.383,0.382,0.343,0.274,0.247,0.187,0.332,0.523,0.383,0.469,0.432,0.512,549701
CSV,1763616248085,701.3,2.104,WHITE,1426,1422,1656,1681,1818,1605,1949,1096,1346,1296,948,1130,37.77,36.81,40.25,33.94,49.39,45.75,43.68,33.66,28.02,41.50,22.71,31.81,0.383,0.387,0.414,0.514,0.362,0.492,0.354,0.481,0.515,0.176,0.660,0.692,274113
CSV,1763616248086,809.8,2.429,UV,1785,1700,1496,1634,1653,1656,1720,1284,1274,1173,1128,1296,49.63,42.72,31.71,47.24,41.09,31.19,42.07,34.92,40.20,35.72,27.07,38.35,0.229,0.298,0.640,0.358,0.070,0.541,0.382,0.335,0.435,0.376,0.771,0.403,764486
CSV,1763616248087,726.4,2.179,WHITE,1779,1465,1656,1541,1840,1576,2148,1134,1409,1186,1129,1190,54.40,39.72,39.79,35.77,42.43,41.17,57.29,40.62,36.58,39.03,35.86,39.37,0.475,0.392,0.383,0.396,0.260,0.465,0.113,0.496,0.378,0.322,0.236,0.424,490073
