# Historical data for LACTEVA_002
CSV,1763616248096,803.3,2.410,WHITE,1646,1524,1380,1553,1318,1356,1657,1393,1018,1066,1221,1140,40.82,35.68,40.39,53.48,36.58,30.95,37.04,35.41,32.26,28.87,48.35,33.36,0.490,0.389,0.153,0.350,0.623,0.592,0.370,0.253,0.353,0.630,0.380,0.408,682415
CSV,1763616248096,787.1,2.361,WHITE,1728,1508,1582,1356,1546,1346,1945,1191,1078,1151,1228,1234,50.20,32.32,36.91,34.23,52.24,34.49,55.31,25.64,30.50,35.60,40.22,41.60,0.282,0.406,0.396,0.422,0.358,0.466,0.409,0.557,0.372,0.465,0.422,0.304,457401
CSV,1763616248096,794.8,2.384,WHITE,1649,1617,1493,1628,1488,1637,1743,1066,1184,1091,1117,1230,44.02,43.86,44.95,43.08,38.91,40.55,46.49,34.09,28.54,34.75,28.88,28.49,0.346,0.318,0.368,0.325,0.411,0.315,0.427,0.397,0.534,0.524,0.403,0.541,558650
CSV,1763616248097,767.7,2.303,WHITE,1710,1527,1610,1500,1844,1793,1876,1136,1556,1035,1408,1326,46.47,39.02,48.26,45.81,47.23,40.21,41.55,34.15,46.04,33.45,36.37,42.38,0.275,0.338,0.397,0.394,0.187,0.394,0.247,0.474,0.382,0.338,0.607,0.330,600140
CSV,1763616248097,834.8,2.504,UV,1781,1694,1681,1715,1691,1608,2090,1520,1177,1194,1265,1214,45.67,51.74,42.60,44.39,49.51,44.68,57.42,39.15,39.42,33.82,38.83,31.01,0.385,0.126,0.444,0.426,0.266,0.390,0.230,0.603,0.347,0.496,0.537,0.349,231105
CSV,1763616248097,771.1,2.313,BLUE,1573,2031,1548,1542,1873,1689,1719,1360,1297,1464,1387,1548,41.61,60.22,44.52,36.15,41.06,40.74,47.77,39.15,31.43,48.06,40.54,44.85,0.329,0.292,0.336,0.422,0.446,0.368,0.015,0.173,0.545,0.405,0.417,0.413,267400
CSV,1763616248098,666.1,1.998,WHITE,1851,1661,1520,1519,2311,1623,2102,1095,1307,1430,1215,1307,43.92,40.30,39.92,38.90,55.48,43.04,54.81,29.14,35.09,30.62,25.97,40.67,0.320,0.380,0.307,0.329,0.118,0.217,0.394,0.490,0.504,0.441,0.694,0.538,329082
CSV,1763616248098,857.0,2.571,UV,1742,1403,1791,1731,1813,1405,1987,1282,1508,1525,1410,1133,47.42,30.43,41.35,49.43,43.74,31.03,52.14,38.72,38.69,38.52,38.87,39.37,0.388,0.486,0.437,0.291,0.576,0.496,0.128,0.295,0.226,0.307,0.396,0.426,235464
CSV,1763616248098,566.4,1.699,UV,1828,1994,1525,1777,2363,1564,2304,1296,1583,1608,1624,1297,41.59,47.11,31.06,44.64,54.25,40.90,61.15,28.43,48.30,42.63,37.04,36.76,0.342,0.229,0.488,0.224,0.310,0.278,0.209,0.423,0.287,0.274,0.354,0.566,129532
CSV,1763616248099,826.4,2.479,BLUE,1347,1493,1664,1541,1737,1488,1709,1217,1260,1213,1204,1115,40.01,37.73,46.13,37.69,48.88,37.68,35.03,37.95,33.01,38.47,40.19,37.15,0.328,0.312,0.410,0.523,0.188,0.480,0.387,0.390,0.471,0.471,0.378,0.404,477525
CSV,1763616248099,674.9,2.025,BLUE,1653,1767,1768,1801,2331,1483,1810,1565,1495,1355,1432,1338,46.25,45.40,45.07,40.61,61.25,36.55,36.35,38.92,37.05,33.80,31.44,37.34,0.402,0.388,0.262,0.487,0.190,0.521,0.262,0.586,0.570,0.329,0.468,0.453,303719
CSV,1763616248099,806.1,2.418,BLUE,1590,1581,1623,1469,2152,1596,1836,1551,1151,1313,1386,1328,40.30,44.35,46.91,39.97,54.33,40.26,47.59,43.43,35.00,43.60,38.81,36.85,0.380,0.262,0.483,0.499,0.238,0.416,0.255,0.419,0.393,0.336,0.245,0.433,186267
CSV,1763616248099,754.5,2.264,WHITE,1294,1469,1352,1379,1579,1238,1748,1166,1220,1275,930,904,33.02,41.11,33.76,33.86,42.51,38.32,50.43,32.94,30.29,38.03,34.73,27.06,0.356,0.376,0.492,0.494,0.332,0.416,0.147,0.393,0.402,0.368,0.369,0.553,867992
