# Historical data for LACTEVA_003
CSV,1763616248105,334.9,1.005,WHITE,2540,2725,2879,3242,3668,2728,2055,2297,2121,2328,2214,2050,66.56,65.16,66.50,74.53,84.55,61.41,54.75,54.23,48.90,51.68,53.48,52.02,0.090,0.129,0.450,0.050,0.000,0.071,0.347,0.339,0.231,0.318,0.233,0.254,41305
CSV,1763616248105,317.7,0.953,BLUE,2294,2392,2309,2762,3949,2371,2002,2181,1906,1947,1773,2211,61.12,64.72,54.30,79.56,88.40,57.72,46.10,56.34,53.74,52.28,41.95,50.71,0.401,0.212,0.184,0.020,0.000,0.364,0.424,0.197,0.402,0.152,0.368,0.119,123848
CSV,1763616248106,362.5,1.087,UV,2250,2724,2006,2234,3471,2378,2491,1679,1682,1889,2165,1716,53.95,70.79,50.05,47.18,76.61,55.87,63.03,37.92,45.90,49.24,54.41,51.38,0.181,0.204,0.240,0.499,0.133,0.231,0.294,0.274,0.342,0.462,0.098,0.108,217879
CSV,1763616248106,383.6,1.151,BLUE,2260,2718,2154,2179,3730,2489,2130,2101,2039,2045,1610,1676,55.02,63.86,48.00,51.97,85.65,57.16,53.71,52.48,45.67,46.15,42.08,49.84,0.328,0.185,0.458,0.281,0.000,0.190,0.291,0.204,0.396,0.298,0.415,0.198,316521
CSV,1763616248106,362.9,1.089,BLUE,2074,2194,2108,2448,3195,2455,2119,1965,1840,2122,2084,2197,54.29,40.43,61.44,62.20,66.04,63.65,48.43,52.43,48.04,45.72,49.82,57.04,0.197,0.439,0.001,0.258,0.103,0.205,0.362,0.138,0.527,0.334,0.328,0.291,148432
CSV,1763616248106,421.6,1.265,UV,2555,2437,2399,2383,3082,2449,2682,2013,2040,1911,2165,1888,64.30,60.04,60.70,55.68,67.88,61.32,59.05,48.90,59.65,43.90,52.74,45.10,0.111,0.140,0.199,0.327,0.111,0.262,0.319,0.360,0.226,0.332,0.249,0.573,223843
CSV,1763616248106,489.7,1.469,WHITE,2601,2357,2518,2603,3835,2648,2405,1564,1946,1951,1840,1766,67.61,50.42,61.40,70.50,87.02,62.19,64.82,56.81,51.25,48.93,52.03,41.43,0.172,0.267,0.081,0.144,0.036,0.279,0.125,0.315,0.352,0.239,0.203,0.334,183776
CSV,1763616248107,408.3,1.225,UV,2168,2897,2203,2968,3652,2692,2432,2195,1863,2067,1920,2074,47.70,73.90,44.47,71.00,86.44,62.01,53.76,53.67,54.47,49.28,49.32,52.34,0.395,0.255,0.280,0.122,0.178,0.089,0.176,0.342,0.208,0.424,0.160,0.215,112168
CSV,1763616248107,429.0,1.287,BLUE,2164,1978,1942,2379,2930,2116,1957,1687,1744,1702,1773,1817,52.59,54.87,49.48,59.42,62.94,50.27,43.32,37.45,32.29,42.74,46.40,44.08,0.364,0.374,0.252,0.111,0.217,0.278,0.213,0.378,0.763,0.385,0.288,0.256,259924
CSV,1763616248107,511.8,1.536,BLUE,1911,2120,2174,2243,2875,2239,2401,1800,1484,1705,1754,2188,52.90,52.63,51.80,53.30,66.80,55.67,63.18,46.10,41.62,48.08,48.32,47.25,0.198,0.393,0.344,0.212,0.154,0.137,0.195,0.398,0.554,0.324,0.195,0.321,103912
CSV,1763616248107,524.6,1.574,WHITE,1863,2079,2268,2426,3088,2279,2181,1782,1665,1701,1831,1462,42.44,53.21,57.15,51.24,75.51,55.57,54.60,43.29,44.65,42.73,61.18,40.92,0.612,0.414,0.311,0.352,0.352,0.298,0.452,0.322,0.338,0.424,0.242,0.425,107027
CSV,1763616248108,552.7,1.658,UV,2076,1915,1977,2137,2461,2038,2505,1872,1404,1853,1823,1557,48.98,47.47,42.39,54.97,64.27,40.94,49.91,46.28,38.22,57.63,51.71,36.73,0.518,0.416,0.383,0.212,0.193,0.276,0.388,0.286,0.474,0.387,0.089,0.446,293884
CSV,1763616248108,401.3,1.204,WHITE,2393,2048,2057,2337,2748,2210,2165,1530,1498,1741,1874,1635,55.10,50.38,57.03,52.58,60.55,63.77,48.31,45.72,41.51,45.64,47.05,45.43,0.317,0.332,0.377,0.330,0.171,0.224,0.278,0.350,0.432,0.246,0.299,0.291,557262
CSV,1763616248108,617.6,1.853,UV,2258,2541,2123,1875,3131,2120,2393,1443,1581,1880,1825,1564,58.39,67.70,57.52,45.28,71.24,54.44,59.37,26.44,36.87,50.42,49.32,44.32,0.377,0.227,0.384,0.472,0.096,0.158,0.294,0.649,0.667,0.357,0.410,0.379,173697
CSV,1763616248108,504.5,1.514,WHITE,2248,2552,2689,2616,2607,2198,2531,1838,1612,1585,1662,1765,52.69,68.25,69.73,66.68,56.06,52.12,67.65,42.90,36.66,34.88,48.24,33.90,0.185,0.116,0.345,0.315,0.264,0.461,0.226,0.336,0.408,0.371,0.408,0.512,173166
CSV,1763616248108,551.8,1.656,UV,1883,1833,2381,1997,3095,1876,2079,1735,1610,1254,1917,1636,47.72,43.13,52.38,57.57,69.34,46.39,44.49,42.01,34.95,28.88,46.89,46.61,0.289,0.238,0.351,0.194,0.225,0.119,0.309,0.329,0.359,0.481,0.414,0.289,367196
CSV,1763616248108,543.6,1.631,UV,1979,1732,1964,2327,2660,1726,2219,1413,1601,1628,1757,1558,46.26,46.24,48.05,48.17,58.38,39.85,55.65,34.57,47.08,42.88,46.54,33.46,0.329,0.403,0.409,0.384,0.170,0.314,0.198,0.440,0.192,0.305,0.438,0.585,396660
CSV,1763616248108,625.4,1.876,UV,1988,1987,1526,1662,1912,2157,2146,1638,1453,1490,1699,1511,49.47,48.07,42.44,38.31,47.39,47.58,45.51,42.66,31.46,41.14,46.76,33.90,0.231,0.261,0.530,0.378,0.386,0.234,0.328,0.305,0.387,0.340,0.391,0.426,260211
CSV,1763616248109,589.2,1.768,BLUE,1929,2112,2217,2252,2871,1815,2194,1444,1441,1291,1513,1702,50.87,61.04,49.96,47.17,59.46,42.23,47.76,31.55,38.37,27.01,41.99,50.48,0.388,0.095,0.498,0.321,0.211,0.354,0.428,0.389,0.232,0.731,0.289,0.306,135266
CSV,1763616248109,511.8,1.535,WHITE,2080,2030,2062,2357,3329,2115,2291,1782,1607,1548,1741,1910,51.28,52.88,50.31,52.74,84.69,53.86,55.50,42.82,50.11,41.54,37.58,39.24,0.265,0.305,0.411,0.352,0.000,0.193,0.274,0.513,0.315,0.463,0.403,0.457,273557
CSV,1763616248109,538.6,1.616,BLUE,2273,1872,1796,1836,2739,2077,2392,1591,1422,1427,1747,1750,59.18,45.83,49.00,45.27,70.05,46.79,55.76,35.29,42.52,39.10,35.04,48.25,0.182,0.423,0.331,0.338,0.137,0.433,0.210,0.564,0.314,0.170,0.468,0.393,78202
CSV,1763616248109,569.3,1.708,WHITE,2255,2003,2303,2167,2359,2258,1803,1526,1496,1652,1756,1638,54.76,52.59,58.17,61.24,60.67,61.91,37.14,49.95,39.56,49.58,50.80,49.74,0.478,0.211,0.259,0.106,0.389,0.249,0.475,0.340,0.415,0.259,0.321,0.289,380018
CSV,1763616248110,649.8,1.949,UV,1864,2036,2255,1985,2438,2011,2207,1738,1607,1442,1477,1254,52.19,48.75,53.68,57.79,66.53,50.07,48.87,37.10,44.05,36.39,37.95,39.34,0.274,0.122,0.355,0.231,0.084,0.367,0.259,0.552,0.334,0.593,0.472,0.308,245798
CSV,1763616248110,579.5,1.739,UV,2074,1838,2082,2578,2630,2202,1910,1449,1539,1582,1624,1419,48.03,45.66,49.40,68.21,57.92,45.80,43.40,44.94,42.51,46.67,43.02,44.50,0.553,0.373,0.309,0.211,0.193,0.302,0.394,0.398,0.320,0.473,0.365,0.201,173788
CSV,1763616248110,592.6,1.778,UV,1849,1969,2220,2289,2740,2081,2432,1594,1253,1489,1621,1669,42.62,49.28,59.19,45.81,75.08,54.09,64.18,44.54,32.22,40.73,36.26,47.73,0.204,0.206,0.230,0.476,0.140,0.275,0.076,0.452,0.570,0.418,0.423,0.243,192457
