# LACTEVA Sample Data
# Format: CSV,timestamp_ms,VOC_raw,VOC_voltage,LED_Mode,raw_ch0-11,reflect_ch0-11,abs_ch0-11,CFU_est
CSV,1763616245168,244.0,0.732,WHITE,3106,2547,2528,2562,3530,2967,2273,2315,2266,2015,2077,2048,75.00,66.09,55.83,52.95,77.90,73.49,56.38,60.81,54.18,45.27,48.24,45.36,0.183,0.173,0.197,0.258,0.219,0.246,0.215,0.234,0.153,0.436,0.145,0.299,83582
CSV,1763616245184,232.7,0.698,WHITE,2761,2461,3151,2842,3461,3159,2666,2225,2463,2136,2190,2110,63.13,59.95,72.27,68.58,83.65,71.42,69.62,57.54,53.44,60.45,50.29,50.38,0.166,0.242,0.100,0.114,0.066,0.060,0.227,0.094,0.190,0.288,0.115,0.160,30932
CSV,1763616245200,361.0,1.083,WHITE,2772,2770,2519,2552,3797,2497,2519,1798,2017,1745,2156,2145,68.30,71.38,63.33,61.43,80.08,59.66,66.12,39.88,55.19,45.80,58.36,52.41,0.083,0.293,0.272,0.031,0.225,0.274,0.282,0.292,0.064,0.269,0.308,0.356,77891
CSV,1763616245216,257.4,0.772,UV,2803,3146,3103,2593,4212,2501,2698,2225,2112,2500,2429,2495,64.66,73.63,69.99,64.33,95.53,56.93,67.07,48.17,59.79,57.63,61.41,63.36,0.273,0.044,0.094,0.111,0.058,0.186,0.309,0.264,0.218,0.002,0.206,0.262,18368
CSV,1763616245232,178.2,0.534,BLUE,2664,3165,2573,2489,4537,2858,2412,2502,2237,2453,2241,2444,69.87,66.99,60.21,59.12,100.00,64.84,55.25,60.85,54.28,61.27,46.85,64.74,0.000,0.250,0.106,0.358,0.000,0.119,0.226,0.274,0.257,0.264,0.305,0.226,534
CSV,1763616245247,199.9,0.600,BLUE,2948,3085,3498,2965,4699,3818,2526,2416,2107,2431,2206,1826,67.61,74.94,77.31,71.19,100.00,83.01,70.44,59.84,51.70,55.55,59.83,42.12,0.242,0.215,0.145,0.175,0.000,0.102,0.206,0.295,0.357,0.189,0.254,0.617,1152
CSV,1763616245263,110.2,0.331,BLUE,3413,2681,3306,2968,4130,2664,2471,2127,2271,2136,2258,1889,74.10,58.65,74.23,59.54,90.50,66.87,54.37,47.34,59.37,52.48,61.45,49.19,0.201,0.296,0.003,0.136,0.075,0.161,0.157,0.333,0.116,0.240,0.170,0.249,2129
CSV,1763616245279,330.9,0.993,BLUE,3054,2858,3015,3179,4159,2557,2354,2160,1830,2105,2117,1934,73.21,66.92,66.89,71.27,96.52,66.49,58.83,54.30,47.51,60.19,50.02,45.95,0.263,0.147,0.104,0.000,0.163,0.084,0.272,0.217,0.307,0.275,0.331,0.318,19401
CSV,1763616245294,237.4,0.712,UV,2830,2602,3100,2620,3819,2622,2843,2415,2273,2237,2089,2291,66.40,72.83,68.07,65.43,84.52,57.25,69.93,51.15,60.12,54.51,63.02,52.13,0.379,0.351,0.208,0.179,0.107,0.281,0.036,0.386,0.271,0.247,0.224,0.418,69250
CSV,1763616245310,205.4,0.616,BLUE,2938,3014,2764,2916,4679,3192,2369,2379,2320,2257,2284,2930,67.06,70.58,57.95,71.26,100.00,74.63,60.41,53.55,61.76,57.93,51.70,66.84,0.231,0.018,0.179,0.132,0.003,0.123,0.173,0.035,0.250,0.240,0.364,0.097,8993
CSV,1763616245326,144.6,0.434,WHITE,2641,3201,3142,3046,4576,3083,2419,2583,2797,2347,2621,2326,69.31,75.15,72.48,78.59,100.00,71.43,55.14,59.02,63.46,59.88,63.77,58.54,0.310,0.225,0.082,0.109,0.000,0.162,0.336,0.140,0.084,0.119,0.122,0.315,1547
CSV,1763616245341,208.2,0.625,BLUE,2726,2863,2449,3511,3738,3318,1961,1974,2388,2352,2595,2211,63.88,61.03,65.25,78.25,83.72,78.26,43.57,37.94,56.91,58.42,63.75,56.44,0.317,0.242,0.144,0.053,0.000,0.051,0.419,0.264,0.187,0.351,0.455,0.194,39867
CSV,1763616245357,295.1,0.885,BLUE,2701,2602,2305,2402,3364,2292,2558,2171,1937,2067,1656,1603,53.81,59.05,54.88,65.83,68.27,62.52,57.59,45.99,56.93,52.09,37.92,37.43,0.261,0.396,0.143,0.094,0.111,0.205,0.166,0.484,0.040,0.285,0.440,0.371,231012
CSV,1763616245373,271.3,0.814,WHITE,2990,2873,2872,2624,4529,2498,2363,2645,2111,2233,2075,2303,65.84,65.20,71.20,65.33,100.00,55.81,62.35,72.01,46.36,64.93,43.97,53.33,0.215,0.183,0.099,0.324,0.000,0.406,0.267,0.331,0.254,0.247,0.433,0.313,83890
CSV,1763616245388,354.7,1.064,UV,2903,2676,3025,2907,3656,2486,2619,1997,2060,2273,2015,2139,74.19,68.40,65.69,76.37,81.83,53.44,69.37,53.85,58.91,50.93,43.20,50.08,0.000,0.381,0.320,0.304,0.086,0.194,0.056,0.242,0.364,0.314,0.386,0.375,61711
CSV,1763616245404,346.7,1.040,BLUE,2810,2702,2837,2513,3198,2694,2520,2030,1970,2427,1854,2031,56.67,67.05,66.28,57.08,64.59,62.57,58.29,63.41,48.73,56.61,46.97,49.15,0.283,0.173,0.355,0.200,0.056,0.112,0.334,0.198,0.191,0.375,0.460,0.274,130139
CSV,1763616245420,409.7,1.229,WHITE,2716,2953,2575,2268,4207,2737,2581,1838,1752,2082,1925,2174,67.37,68.92,60.26,55.66,94.08,64.04,47.30,51.99,42.23,49.18,45.62,56.23,0.300,0.251,0.346,0.308,0.000,0.166,0.377,0.277,0.618,0.242,0.329,0.403,112547
CSV,1763616245436,259.6,0.779,UV,2477,2520,3015,2621,4410,2339,2181,1994,1929,2297,2209,1918,57.73,60.11,80.93,64.52,100.00,56.96,47.62,46.84,50.60,68.07,45.04,44.85,0.399,0.158,0.023,0.197,0.000,0.177,0.422,0.237,0.316,0.048,0.423,0.363,44498
CSV,1763616245452,389.7,1.169,UV,2452,2563,2403,2173,3258,2467,2288,2506,2097,1599,2056,2228,56.46,72.40,60.38,49.67,79.84,61.16,66.09,50.78,51.68,43.18,47.50,52.23,0.174,0.211,0.362,0.308,0.000,0.179,0.177,0.466,0.291,0.294,0.124,0.156,49642
CSV,1763616245468,241.9,0.726,WHITE,3151,2569,2809,2648,3947,2790,2053,2298,2393,2214,2012,2250,72.04,59.04,79.77,57.16,79.48,70.50,39.71,54.19,53.48,56.56,61.28,55.87,0.032,0.276,0.000,0.215,0.247,0.283,0.368,0.217,0.314,0.196,0.166,0.414,55744
CSV,1763616245483,366.2,1.099,UV,2660,2641,2407,2594,4006,2804,2613,1547,2016,2149,2142,1981,63.08,59.74,54.49,67.32,92.75,61.57,65.41,42.67,46.87,57.51,50.36,50.63,0.119,0.366,0.262,0.345,0.000,0.175,0.121,0.506,0.270,0.205,0.376,0.284,67705
CSV,1763616245499,399.3,1.198,BLUE,2397,2170,2579,2448,3751,2501,1818,2045,1470,1631,1985,2371,43.52,48.06,58.75,62.89,89.12,61.69,42.91,43.19,33.09,42.11,48.49,55.11,0.322,0.150,0.227,0.157,0.000,0.223,0.450,0.293,0.531,0.392,0.284,0.397,84624
CSV,1763616245514,337.5,1.013,UV,2955,2548,2483,3304,3672,2971,2298,2457,2209,2253,2478,2255,76.48,61.69,59.00,71.71,86.99,70.33,46.39,62.62,50.44,49.54,66.42,52.30,0.104,0.226,0.310,0.000,0.259,0.054,0.244,0.406,0.354,0.316,0.062,0.240,48334
CSV,1763616245530,279.4,0.838,UV,3146,2680,3339,2970,4372,2473,2641,1587,2237,1767,2264,2251,78.03,67.26,75.11,59.12,96.35,52.06,65.78,46.45,57.74,48.54,53.60,52.52,0.148,0.202,0.260,0.035,0.033,0.251,0.241,0.387,0.243,0.305,0.409,0.237,23574
CSV,1763616245545,322.0,0.966,WHITE,2652,2409,2907,2287,3269,2211,2194,2486,1676,2113,2047,2077,68.45,59.63,67.84,56.73,80.84,49.73,53.11,67.91,42.98,53.73,51.02,47.34,0.032,0.252,0.087,0.240,0.000,0.357,0.331,0.288,0.622,0.289,0.231,0.265,150568
CSV,1763616245561,284.1,0.852,BLUE,2655,2956,2622,2653,3992,2817,2422,1827,2271,2448,1734,2375,63.31,74.86,65.69,59.36,95.66,65.22,54.39,36.13,50.70,61.30,45.34,55.45,0.035,0.089,0.125,0.127,0.017,0.275,0.147,0.339,0.169,0.155,0.397,0.421,28362
CSV,1763616245576,454.1,1.362,UV,2587,2424,2106,2690,2984,2499,2463,1913,1862,2302,1973,1971,67.39,60.35,52.91,72.78,67.58,62.13,66.20,51.36,40.16,56.24,46.73,50.94,0.152,0.084,0.465,0.070,0.046,0.088,0.159,0.302,0.274,0.227,0.462,0.186,181167
CSV,1763616245594,397.7,1.193,WHITE,2420,2336,2644,2598,4000,2799,2277,2011,2252,2190,2265,2234,63.06,61.43,61.42,60.93,89.00,64.30,58.33,50.47,66.47,47.81,62.47,60.81,0.201,0.098,0.236,0.288,0.058,0.176,0.302,0.312,0.309,0.288,0.192,0.226,125007
CSV,1763616245608,448.6,1.346,UV,2199,2243,2328,2499,2596,2261,2445,1740,1864,1763,1750,1594,52.51,60.95,62.10,54.61,58.42,45.59,62.82,46.09,51.52,50.21,45.05,39.72,0.083,0.252,0.238,0.232,0.253,0.308,0.202,0.244,0.338,0.412,0.388,0.263,231825
CSV,1763616245623,434.0,1.302,BLUE,2332,2388,2101,2054,3751,2347,2107,1581,2071,1963,2045,2102,55.42,53.24,45.02,60.26,92.54,60.60,62.12,42.66,48.38,46.02,50.83,48.53,0.082,0.182,0.391,0.326,0.043,0.257,0.102,0.467,0.204,0.248,0.242,0.298,96990
CSV,1763616245639,439.1,1.317,UV,2756,2816,2431,2548,3570,2580,2370,1720,1829,1989,1699,2128,72.08,78.31,57.34,60.97,80.79,50.81,50.95,37.34,53.07,49.09,49.51,58.81,0.176,0.252,0.283,0.117,0.000,0.335,0.283,0.332,0.207,0.324,0.081,0.225,140856
CSV,1763616245655,327.1,0.981,WHITE,2282,3032,2761,2165,3886,2669,2312,2187,1644,1942,2082,2218,58.20,66.03,70.81,52.19,92.32,66.06,46.87,61.03,44.42,45.93,59.71,49.67,0.000,0.201,0.202,0.334,0.031,0.158,0.374,0.195,0.170,0.396,0.303,0.353,84530
CSV,1763616245671,229.2,0.688,BLUE,2912,2734,2296,2710,2616,2528,2214,1966,2435,2071,2460,1879,70.71,67.36,56.33,57.86,64.62,61.61,49.36,53.24,61.89,51.60,62.71,56.16,0.298,0.000,0.244,0.215,0.287,0.259,0.319,0.251,0.384,0.302,0.345,0.310,77643
CSV,1763616245687,494.3,1.483,WHITE,2580,2126,2325,2204,3249,2680,2314,1657,1705,2039,2073,1721,71.70,54.54,54.95,61.97,65.07,72.57,63.03,45.57,44.60,51.79,63.54,39.82,0.284,0.130,0.172,0.221,0.033,0.123,0.087,0.356,0.273,0.289,0.199,0.299,120953
CSV,1763616245703,364.1,1.092,UV,2440,2367,2495,2474,4044,2227,2489,2048,2161,1900,2119,2007,70.64,66.04,58.42,52.91,94.73,54.86,66.14,53.52,62.46,48.80,55.50,52.91,0.221,0.278,0.340,0.332,0.070,0.305,0.098,0.104,0.262,0.257,0.330,0.194,228298
CSV,1763616245719,562.5,1.687,UV,2288,2391,2236,2096,2810,2455,1786,1491,1762,2046,1575,1785,55.91,48.40,59.08,47.56,75.01,56.38,52.22,37.54,46.99,52.50,37.62,46.03,0.232,0.273,0.121,0.289,0.267,0.280,0.223,0.562,0.377,0.395,0.440,0.305,396492
CSV,1763616245735,320.1,0.960,WHITE,2369,2324,2273,2182,3119,2417,2306,2122,1696,2068,1941,2090,61.71,62.23,58.04,49.87,69.99,59.26,61.82,48.93,39.82,49.86,49.84,52.55,0.250,0.253,0.237,0.341,0.341,0.268,0.237,0.222,0.418,0.333,0.329,0.296,114856
CSV,1763616245751,511.2,1.534,UV,2301,2256,2441,2560,3426,2027,2314,1839,2085,1681,2099,1873,51.97,49.28,61.84,73.34,78.34,47.89,47.63,37.24,61.10,35.38,45.13,40.98,0.302,0.265,0.169,0.000,0.000,0.187,0.254,0.482,0.315,0.509,0.377,0.387,186743
CSV,1763616245766,476.0,1.428,WHITE,2416,2459,2229,2206,2404,1826,2531,1690,1918,2131,1811,1466,62.33,64.46,58.21,49.68,45.90,54.15,63.11,53.61,56.61,52.61,40.54,44.52,0.073,0.210,0.230,0.108,0.467,0.087,0.159,0.054,0.529,0.271,0.551,0.225,123980
CSV,1763616245782,421.5,1.265,WHITE,1981,2490,2530,2710,3986,2692,2436,1860,1722,2089,1834,1889,45.65,70.19,57.39,72.85,90.55,62.47,58.20,54.70,46.93,52.78,39.89,51.01,0.483,0.173,0.211,0.125,0.105,0.323,0.127,0.171,0.289,0.278,0.461,0.225,107615
CSV,1763616245798,433.4,1.300,WHITE,2933,2420,2379,2481,3306,2643,2199,1995,2077,1906,2048,2007,72.97,58.97,55.65,57.28,75.80,67.29,56.35,53.51,49.17,48.15,55.48,52.87,0.201,0.230,0.272,0.301,0.091,0.102,0.265,0.308,0.344,0.318,0.064,0.273,324715
CSV,1763616245814,388.8,1.166,UV,2308,1923,2664,2275,3935,2837,2373,2081,2224,2005,2279,2185,60.32,57.18,61.65,63.95,89.73,63.45,51.68,49.23,49.21,57.59,44.01,51.36,0.000,0.285,0.127,0.315,0.222,0.294,0.168,0.347,0.352,0.082,0.260,0.141,114412
CSV,1763616245829,410.4,1.231,WHITE,2363,2225,2216,2342,3858,2590,1791,1974,1941,1928,1540,2118,59.14,59.81,60.62,63.41,93.79,54.54,41.80,51.83,56.99,39.34,44.11,52.25,0.388,0.220,0.121,0.226,0.051,0.255,0.341,0.285,0.271,0.525,0.372,0.308,107306
CSV,1763616245845,405.2,1.215,BLUE,2054,2145,1753,2266,3394,2394,1960,1677,1663,2018,1766,1775,44.07,47.50,53.45,51.03,72.86,55.42,45.15,37.11,40.07,36.93,47.52,45.16,0.383,0.356,0.325,0.374,0.074,0.193,0.457,0.441,0.351,0.336,0.472,0.373,404531
CSV,1763616245861,385.2,1.155,BLUE,2624,2866,2755,2411,3915,2779,2654,2016,1660,2122,1513,2006,63.80,70.87,67.49,50.81,94.20,75.12,69.06,51.23,41.96,45.53,42.77,45.51,0.242,0.112,0.114,0.356,0.000,0.091,0.152,0.223,0.293,0.281,0.393,0.371,117718
CSV,1763616245876,379.1,1.137,WHITE,3045,2580,2143,2559,3731,2252,2865,2079,2099,2026,1942,2097,71.20,56.09,48.33,64.31,89.67,47.89,63.15,52.46,44.65,46.78,44.09,48.57,0.096,0.294,0.045,0.346,0.054,0.491,0.270,0.206,0.383,0.334,0.336,0.366,64163
CSV,1763616245892,411.8,1.235,UV,1931,2142,2386,2479,3036,2522,2691,1687,1780,1731,1844,1989,53.30,48.69,59.23,59.88,72.96,59.18,61.89,49.20,42.91,40.52,40.87,44.51,0.291,0.393,0.193,0.342,0.000,0.228,0.219,0.432,0.257,0.382,0.367,0.368,175519
CSV,1763616245907,392.2,1.177,WHITE,2274,2165,2576,2305,3729,2673,2411,2084,1851,2038,1651,1899,59.75,50.74,63.45,51.58,88.66,61.18,56.38,51.28,52.46,52.59,44.66,41.62,0.047,0.045,0.170,0.282,0.059,0.230,0.295,0.438,0.225,0.429,0.343,0.519,138531
CSV,1763616245923,412.9,1.239,UV,2675,2545,2224,3009,3772,2865,2246,2040,1777,1824,1768,1700,64.98,56.93,59.69,68.14,86.17,64.21,59.78,49.98,41.53,44.66,51.00,38.63,0.136,0.136,0.297,0.205,0.111,0.256,0.267,0.283,0.252,0.436,0.272,0.271,101155
CSV,1763616245939,356.7,1.070,WHITE,2629,2426,2571,2855,3076,2393,2085,2072,1690,1965,1921,1839,70.56,56.34,56.93,64.74,68.00,57.93,49.26,48.24,37.64,42.72,40.48,41.11,0.239,0.244,0.287,0.091,0.029,0.297,0.164,0.307,0.323,0.366,0.396,0.321,76288
CSV,1763616245955,256.1,0.768,UV,2826,2979,2259,2350,3902,2857,2520,2017,1939,2481,2334,2384,67.63,74.12,61.19,54.87,97.05,64.66,59.16,43.95,56.89,62.70,64.20,55.87,0.091,0.000,0.227,0.504,0.112,0.127,0.284,0.536,0.392,0.277,0.173,0.219,84961
CSV,1763616245971,591.2,1.774,WHITE,1903,2143,1405,1904,2708,2178,2046,1629,1415,1380,1576,1352,56.53,57.97,42.93,51.28,59.59,57.85,50.17,42.69,30.63,38.04,39.27,34.25,0.202,0.279,0.286,0.174,0.122,0.249,0.206,0.309,0.679,0.465,0.462,0.594,740028
CSV,1763616245987,533.5,1.601,BLUE,2295,2563,2602,2079,2934,2561,2036,1697,1839,2006,1924,1707,56.99,68.84,73.62,48.63,74.57,55.93,53.05,46.55,44.37,50.36,43.10,42.05,0.276,0.002,0.080,0.277,0.000,0.344,0.471,0.227,0.224,0.430,0.362,0.327,73929
CSV,1763616246002,588.0,1.764,WHITE,1984,2329,2073,1912,2349,1951,2383,1536,1627,1600,1492,1314,43.83,56.91,57.01,49.69,51.85,45.82,50.30,29.67,38.10,48.14,42.36,33.64,0.413,0.085,0.211,0.236,0.205,0.280,0.391,0.622,0.416,0.338,0.408,0.422,211910
CSV,1763616246017,365.6,1.097,BLUE,2852,2599,2840,2061,4253,1974,2305,2284,2225,2164,1955,2199,67.93,62.01,68.92,38.16,93.63,51.29,60.12,51.98,65.67,54.28,49.33,57.48,0.275,0.394,0.196,0.533,0.000,0.135,0.352,0.390,0.252,0.375,0.242,0.205,98879
CSV,1763616246032,601.9,1.806,BLUE,2144,2042,2303,2334,2952,2365,2168,1596,1775,1715,1862,1838,51.60,47.22,48.07,61.09,71.39,63.19,56.00,38.09,49.76,36.16,45.44,45.34,0.236,0.472,0.342,0.299,0.103,0.111,0.186,0.272,0.246,0.505,0.478,0.335,62795
CSV,1763616246048,500.9,1.503,UV,2475,1996,2253,2314,3218,2614,2146,2036,1940,1821,2031,2145,66.30,50.78,56.97,54.69,82.87,64.23,48.34,44.61,48.68,47.49,53.89,41.82,0.180,0.164,0.125,0.207,0.151,0.162,0.385,0.376,0.321,0.172,0.171,0.520,122682
CSV,1763616246064,433.4,1.300,BLUE,2746,2546,2662,2860,3532,1959,2676,1916,2043,2088,2071,1661,66.46,59.43,65.63,70.44,77.08,46.78,60.11,50.31,58.27,51.88,53.92,33.03,0.167,0.267,0.160,0.074,0.246,0.298,0.259,0.319,0.293,0.237,0.221,0.375,357303
CSV,1763616246080,525.0,1.575,BLUE,2232,2233,2533,2606,3315,2376,2281,1654,1850,2090,1323,1706,58.33,54.56,60.55,66.78,83.96,55.44,49.93,39.99,52.74,54.51,41.35,42.37,0.122,0.332,0.195,0.025,0.166,0.131,0.361,0.251,0.197,0.388,0.540,0.378,67512
CSV,1763616246096,521.1,1.563,WHITE,2463,2309,2327,1887,3053,2082,2207,1591,1577,1657,1545,1591,58.46,51.39,53.81,54.53,59.32,44.52,56.07,52.32,41.37,45.82,47.00,44.72,0.078,0.483,0.447,0.357,0.193,0.439,0.090,0.121,0.306,0.322,0.477,0.292,613492
CSV,1763616246112,493.5,1.480,WHITE,2287,2235,2090,2414,2965,2326,2164,1737,1575,1731,1656,1639,50.40,57.75,55.91,63.65,71.41,59.51,47.79,44.03,33.74,42.93,53.55,50.74,0.238,0.314,0.212,0.186,0.075,0.232,0.101,0.149,0.573,0.328,0.134,0.416,199236
CSV,1763616246128,419.1,1.257,WHITE,2906,2840,2371,2552,3548,2364,2283,1846,1635,1902,2378,2237,66.33,63.66,61.71,68.61,88.82,58.01,50.55,55.46,35.20,43.87,56.51,58.97,0.076,0.193,0.266,0.222,0.000,0.301,0.168,0.401,0.333,0.229,0.273,0.080,84605
CSV,1763616246144,461.1,1.383,BLUE,2520,2048,2538,2630,3261,2729,2209,1952,1623,2094,1696,1864,61.17,48.84,51.17,76.62,76.21,63.85,50.40,45.39,41.53,52.37,39.73,46.11,0.273,0.344,0.247,0.134,0.127,0.245,0.167,0.396,0.544,0.157,0.249,0.394,140834
CSV,1763616246160,392.1,1.176,WHITE,1892,2006,2037,2314,2609,2265,1676,1573,1400,1621,1548,1914,49.56,50.13,47.85,58.97,61.63,43.78,55.45,39.83,39.83,52.40,44.99,45.40,0.357,0.379,0.275,0.238,0.331,0.396,0.282,0.420,0.403,0.331,0.367,0.387,224952
CSV,1763616246176,366.7,1.100,UV,2440,2533,2662,2604,3621,2256,2325,1763,2015,1563,1659,1935,62.07,60.22,64.45,63.16,74.84,50.39,56.75,47.24,53.15,38.77,39.42,48.31,0.212,0.179,0.182,0.088,0.000,0.419,0.035,0.536,0.308,0.574,0.346,0.209,81379
CSV,1763616246192,493.1,1.479,UV,2131,2647,2295,2082,3302,2262,2337,1630,1874,1678,2097,1907,48.57,67.95,55.12,56.14,74.84,53.84,54.35,42.81,52.03,46.08,56.35,49.12,0.386,0.210,0.163,0.156,0.015,0.285,0.458,0.126,0.324,0.418,0.197,0.256,113424
CSV,1763616246207,564.5,1.694,UV,1776,1987,2536,2477,2981,2257,1975,1522,1545,1693,1377,1461,50.12,54.72,55.95,67.38,75.37,59.83,47.11,43.65,43.10,42.16,32.99,40.57,0.350,0.231,0.249,0.223,0.083,0.191,0.314,0.483,0.480,0.122,0.628,0.418,158162
CSV,1763616246224,423.2,1.270,UV,2340,2449,2162,2501,3623,2303,2398,1795,1611,1789,1682,2381,50.88,64.15,53.99,56.90,77.43,58.16,66.20,44.63,46.00,42.84,41.52,59.28,0.089,0.198,0.303,0.207,0.125,0.049,0.115,0.225,0.416,0.527,0.421,0.236,102372
CSV,1763616246240,512.9,1.539,WHITE,2547,2100,2111,2315,2870,1760,2374,1762,1786,1879,1708,1449,57.11,46.44,60.19,52.43,61.42,33.48,51.39,47.45,43.75,45.88,49.35,34.79,0.301,0.327,0.418,0.464,0.077,0.558,0.375,0.399,0.301,0.301,0.258,0.330,124263
CSV,1763616246256,485.2,1.456,BLUE,1974,2110,2412,2617,2432,2455,2292,1866,1769,1877,1679,1815,43.47,54.58,57.91,59.80,59.59,66.77,53.99,51.97,40.30,51.27,31.88,42.50,0.392,0.443,0.306,0.265,0.282,0.079,0.341,0.177,0.466,0.326,0.385,0.343,241636
CSV,1763616246272,296.9,0.891,WHITE,3297,2799,3261,3143,3212,3232,2281,1886,2423,2073,2050,2260,82.34,76.12,81.83,73.81,76.41,78.40,49.68,46.65,58.50,49.20,59.15,52.51,0.122,0.138,0.000,0.171,0.037,0.096,0.538,0.380,0.275,0.390,0.124,0.238,131602
